0.00015486888004572868, 2.9190274700984284
0.0002499478827893005, 3.861952354997236
0.0003967951071321661, 5.052608741045338
0.0006299167461912456, 6.684470970743401
0.0009836294910426067, 9.042453561398359
0.0015615230060004996, 12.232715901895336
0.002478935534643514, 16.92172847690928
0.003935338359604271, 24.20440436465614
0.006247394411085373, 34.62135629035885
0.00991780969288383, 49.521495894947364
0.015744635704402734, 70.8342716300861
0.02499478827893, 101.31951684191438
0.03967951071321653, 140.15704829251132
0.0640400427119727, 177.3426575209166
0.0999999999999998, 216.99459808915134
0.15875113751879782, 242.8628403388844
0.2520192366351221, 259.95774268747783
0.4000834049244464, 260.2488112085345
0.635136956341498, 278.5674967997081
1.0082871429943965, 282.00645800678825
1.600667308959392, 291.92608035279227
2.541077560864565, 264.3475917140384
4.03398953310742, 273.6460606087317
6.404004271197257, 292.90776683623056
10.166429627278065, 224.3851567599586
16.139322678351974, 313.8763345043145
25.62135833971307, 179.93424204944841
